namedLocation,domainID,siteID,plotType,sampleID,sampleCode,lmaSampleID,lmaSampleCode,lmaSampleCondition,scanDate,scannedBy,cfc_LMA_freshWeight,cfc_LMA_dryWeight,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,sampleCode.x.x.x,ligninSampleBarcode,cfc_lignin_dryWeight,ligninPercent,cellulosePercent,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,subplotID,sampleType,samplingMethod,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible.x,sampleCode.y,subsample1Height,subsample2Height,subsample3Height,chlorophyllSampleCode.x,chlorophyllSampleCondition,collectedBy,recordedBy,sampleCode.x.x,ligninSampleBarcode.x,cfc_elements_dryWeight,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,sampleCode.y.y,chlorophyllSampleCode.y,extractionStartDate,extractionLength,cfc_chlorophyll_freshWeight,solventVolume,extractChlAConc,extractChlBConc,extractCarotConc,relativeAccuracyScale,handlingQF,sampleCode.x,cnSampleCode.x,ligninSampleBarcode.y,archiveSampleID,archiveSampleCode,toxicodendronPossible.y,processedBy,sampleCode.y.y.y,cnSampleCode.y,nitrogenPercent,carbonPercent,CNratio,cnPercentQF,percentAccuracyQF,instrument
MLBS_002.basePlot.cfc,D07,MLBS,distributed,gv/1/Di3XvGK91WgTxBVo5F5JuaX6eseM3/Tlqd7008=,NA,gv/1/Di3XvGK91WgTxBVo5F5JuaX6eseZ16jZc2eERbOJo+a5jEg6g==,A00000011630,OK,2018-06-29T14:05:00Z,agifford@battelleecology.org,1.65,0.603,lsmith@battelleecology.org,9,3053.2,100,197.5,0.365,lsmith@battelleecology.org,NA,A00000043706,0.535,27.91,17.83,deciduousForest,WGS84,37.372044,-80.524241,20.2,1177.5,0.24,NEON.DOC.001024vE,40,Woody individual,line launcher,Y,01538,NEON.PLA.D07.MLBS.01538,BETUL,Betula sp.,OK,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,B00000025512,NA,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,NA,A00000043706,0.122,50,0.656,0.031,0.009,0.013,0.114,1554.9,55,5.7,20.5,166.4,NA,B00000025512,2018-07-03,48,0.1,20,8.24,2.52,1.88,B,0,NA,A00000043689,A00000043706,gv/1/Di3XvGK91WgTxBVo5F5JuaX6eseAI7mjfen0lw=,A00000043666,NA,lsmith@battelleecology.org,NA,A00000043689,2.28,50.39,22.1,0,0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface
MLBS_002.basePlot.cfc,D07,MLBS,distributed,gv/1/Di3XvGK91WgTxBVo+nMQa7ZsC4f20gN9hBtLuo=,A00000012515,gv/1/Di3XvGK91WgTxBVo+nMQa7ZsC4fW6UIarVOyxyddQjwFVHxvg==,A00000011632,OK,2018-06-29T13:56:00Z,agifford@battelleecology.org,2.561,1.054,lsmith@battelleecology.org,9,3526.7,100,298.9,0.412,lsmith@battelleecology.org,A00000012515,A00000043672,0.485,37.9,18.35,deciduousForest,WGS84,37.372044,-80.524241,20.2,1177.5,0.24,NEON.DOC.001024vE,31,Woody individual,line launcher,Y,01493,NEON.PLA.D07.MLBS.01493,BETUL,Betula sp.,OK,NA,NA,NA,NA,NA,NA,A00000012515,13.1,NA,NA,B00000025497,NA,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,A00000012515,A00000043672,0.129,50,0.801,0.044,0.011,0.01,0.111,2402.9,59.3,11.8,28.1,159.5,A00000012515,B00000025497,2018-07-03,48,0.104,20,8.08,2.49,1.87,B,0,A00000012515,A00000043655,A00000043672,gv/1/Di3XvGK91WgTxBVo+nMQa7ZsC4fbUZMDLri5/g=,A00000043683,NA,lsmith@battelleecology.org,A00000012515,A00000043655,2.37,51.42,21.7,0,0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface
MLBS_005.basePlot.cfc,D07,MLBS,distributed,gv/1/Di3XvFEKANMBQRw0h94UiIlL3Z52k2gRUEs5/M=,A00000012194,gv/1/Di3XvFEKANMBQRw0h94UiIlL3Z57DvfodEis7Y=,A00000011732,OK,2018-06-29T14:19:00Z,agifford@battelleecology.org,2.708,1.11,lsmith@battelleecology.org,2,14521.5,100,76.4,0.41,lsmith@battelleecology.org,A00000012194,A00000043710,0.523,16.16,14.33,deciduousForest,WGS84,37.363102,-80.521592,20.3,1268.7,0.43,NEON.DOC.001024vE,41,Woody individual,line launcher,Y,01711,NEON.PLA.D07.MLBS.01711,ACRU,Acer rubrum L.,Insect damaged,NA,NA,NA,NA,NA,NA,A00000012194,7.9,NA,NA,B00000025523,NA,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,A00000012194,A00000043710,0.106,50,1.063,0.294,0.297,0.118,0.119,1918.4,61.6,6.7,25.8,32.6,A00000012194,B00000025523,2018-07-03,48,0.118,20,12.08,3.41,2.99,B,0,A00000012194,A00000043693,A00000043710,gv/1/Di3XvFEKANMBQRw0h94UiIlL3Z5N0weLTCECL0=,A00000043701,NA,lsmith@battelleecology.org,A00000012194,A00000043693,1.98,51.89,26.2,0,0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface
MLBS_005.basePlot.cfc,D07,MLBS,distributed,gv/1/Di3XvHRDXUacuknY/bk8T+lluwbCiYyNxLIGpk=,A00000012231,gv/1/Di3XvHRDXUacuknY/bk8T+lluwbSfthPf1YuDg=,A00000011733,OK,2018-06-29T14:24:00Z,agifford@battelleecology.org,2.5,1.018,lsmith@battelleecology.org,4,10659.6,100,95.5,0.407,lsmith@battelleecology.org,A00000012231,A00000043676,0.532,16.02,17.07,deciduousForest,WGS84,37.363102,-80.521592,20.3,1268.7,0.43,NEON.DOC.001024vE,40,Woody individual,line launcher,Y,01718,NEON.PLA.D07.MLBS.01718,QUAL,Quercus alba L.,Insect damaged,NA,NA,NA,NA,NA,NA,A00000012231,15.7,NA,NA,B00000025508,NA,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,A00000012231,A00000043676,0.166,50,0.507,8.087,5.638,0.98,0.155,2012.7,62,14,50.6,22.8,A00000012231,B00000025508,2018-07-03,48,0.113,20,12.78,3.69,3.03,B,0,A00000012231,A00000043659,A00000043676,gv/1/Di3XvHRDXUacuknY/bk8T+lluwbaL9fCq5HjxM=,A00000043684,NA,lsmith@battelleecology.org,A00000012231,A00000043659,2.95,50.34,17.1,0,0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface
MLBS_005.basePlot.cfc,D07,MLBS,distributed,gv/1/Di3XvHRDXUacuknY/bk8T+lluwbCiYyNxLIGpk=,A00000012231,gv/1/Di3XvHRDXUacuknY/bk8T+lluwbSfthPf1YuDg=,A00000011733,OK,2018-06-29T14:24:00Z,agifford@battelleecology.org,2.5,1.018,lsmith@battelleecology.org,4,10659.6,100,95.5,0.407,lsmith@battelleecology.org,A00000012231,A00000043676,0.532,16.02,17.07,deciduousForest,WGS84,37.363102,-80.521592,20.3,1268.7,0.43,NEON.DOC.001024vE,40,Woody individual,line launcher,Y,01718,NEON.PLA.D07.MLBS.01718,QUAL,Quercus alba L.,Insect damaged,NA,NA,NA,NA,NA,NA,A00000012231,15.7,NA,NA,B00000025508,NA,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,A00000012231,A00000043676,0.111,50,0.67,6.132,7.003,1.174,0.15,2156.5,55.1,13.7,46.4,23.7,A00000012231,B00000025508,2018-07-03,48,0.113,20,12.78,3.69,3.03,B,0,A00000012231,A00000043659,A00000043676,gv/1/Di3XvHRDXUacuknY/bk8T+lluwbaL9fCq5HjxM=,A00000043684,NA,lsmith@battelleecology.org,A00000012231,A00000043659,2.95,50.34,17.1,0,0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface
MLBS_005.basePlot.cfc,D07,MLBS,distributed,gv/1/Di3XvG2yNIafHW7IJmGdyYS6Eb6OWpJf9ilKGI=,A00000012518,gv/1/Di3XvG2yNIafHW7IJmGdyYS6Eb6VFuyD7Odo7M=,A00000011734,OK,2018-06-29T14:32:00Z,agifford@battelleecology.org,4.552,1.81,lsmith@battelleecology.org,2,16551.1,100,109.4,0.398,lsmith@battelleecology.org,A00000012518,A00000043642,0.49,25.69,18.99,deciduousForest,WGS84,37.363102,-80.521592,20.3,1268.7,0.43,NEON.DOC.001024vE,31,Woody individual,line launcher,Y,01685,NEON.PLA.D07.MLBS.01685,QURU,Quercus rubra L.,Insect damaged,NA,NA,NA,NA,NA,NA,A00000012518,13.5,NA,NA,B00000025495,NA,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,A00000012518,A00000043642,0.1,50,0.844,5.557,4.519,1.49,0.133,1925.1,41,7.9,26.9,21.2,A00000012518,B00000025495,2018-07-03,48,0.123,20,11.08,2.92,2.43,B,0,A00000012518,A00000043625,A00000043642,gv/1/Di3XvG2yNIafHW7IJmGdyYS6Eb62VQwAJt8enY=,A00000043667,NA,lsmith@battelleecology.org,A00000012518,A00000043625,2.46,51.34,20.9,0,0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface
MLBS_001.basePlot.cfc,D07,MLBS,distributed,gv/1/Di3XvF3cnDy5BBtPvW1F/VSnN/aCjtRIg6gfYM=,A00000012178,gv/1/Di3XvF3cnDy5BBtPvW1F/VSnN/aDV7APGZDF8S1BVJeNyk1mw==,A00000011627,OK,2018-06-29T13:30:00Z,agifford@battelleecology.org,2.007,0.643,lsmith@battelleecology.org,5,3687.9,100,174.4,0.32,lsmith@battelleecology.org,A00000012178,A00000043707,0.512,27.46,17.9,deciduousForest,WGS84,37.360694,-80.524985,20.2,1312.6,0.29,NEON.DOC.001024vE,31,Woody individual,line launcher,Y,01640,NEON.PLA.D07.MLBS.01640,BETUL,Betula sp.,OK,NA,NA,NA,NA,NA,NA,A00000012178,7.2,NA,NA,B00000025519,NA,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,A00000012178,A00000043707,0.105,50,0.777,0.095,0.037,0.018,0.115,4105.7,63.2,6.4,31.5,68.6,A00000012178,B00000025519,2018-07-03,48,0.104,20,10.16,3.23,2.19,B,0,A00000012178,A00000043690,A00000043707,gv/1/Di3XvF3cnDy5BBtPvW1F/VSnN/aa6jE7n5cD3w=,A00000043750,NA,lsmith@battelleecology.org,A00000012178,A00000043690,2.59,50.48,19.5,0,0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface
MLBS_001.basePlot.cfc,D07,MLBS,distributed,gv/1/Di3XvEFzcDzDUTjHBJMFIYYdhZqvdz2e0WFhIM=,A00000012244,gv/1/Di3XvEFzcDzDUTjHBJMFIYYdhZqv6q74nh2yGU=,A00000011628,OK,2018-06-29T13:37:00Z,agifford@battelleecology.org,2.349,0.911,lsmith@battelleecology.org,4,3689,100,246.9,0.388,lsmith@battelleecology.org,A00000012244,A00000043673,0.551,19.02,12.17,deciduousForest,WGS84,37.360694,-80.524985,20.2,1312.6,0.29,NEON.DOC.001024vE,41,Woody individual,line launcher,Y,01661,NEON.PLA.D07.MLBS.01661,ACRU,Acer rubrum L.,Insect damaged,NA,NA,NA,NA,NA,NA,A00000012244,8.9,NA,NA,B00000025511,NA,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,A00000012244,A00000043673,0.116,50,0.821,0.119,0.069,0.023,0.118,1981.9,53.9,4.4,18.4,24.9,A00000012244,B00000025511,2018-07-03,48,0.103,20,9.92,3.03,2.51,B,0,A00000012244,A00000043656,A00000043673,gv/1/Di3XvEFzcDzDUTjHBJMFIYYdhZqa0ZvpcD5R1I=,A00000043632,NA,lsmith@battelleecology.org,A00000012244,A00000043656,2.23,52.06,23.4,0,0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface
MLBS_001.basePlot.cfc,D07,MLBS,distributed,gv/1/Di3XvFpXTGDRuAs1IJyD6pGKMzUEEVvcHvNfWE=,A00000012514,gv/1/Di3XvFpXTGDRuAs1IJyD6pGKMzUVOnpmc6PXWI=,A00000011629,OK,2018-06-29T13:41:00Z,agifford@battelleecology.org,3.261,1.312,lsmith@battelleecology.org,3,3431.5,100,382.3,0.402,lsmith@battelleecology.org,A00000012514,A00000043639,0.521,25.42,17.61,deciduousForest,WGS84,37.360694,-80.524985,20.2,1312.6,0.29,NEON.DOC.001024vE,41,Woody individual,line launcher,Y,01655,NEON.PLA.D07.MLBS.01655,QURU,Quercus rubra L.,Insect damaged,NA,NA,NA,NA,NA,NA,A00000012514,8.7,NA,NA,B00000025498,NA,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,A00000012514,A00000043639,0.161,50,0.429,0.037,0.019,0.01,0.142,2211.6,40.8,8.2,24.5,19.9,A00000012514,B00000025498,2018-07-03,48,0.102,20,6.86,2.19,1.65,B,0,A00000012514,A00000043622,A00000043639,gv/1/Di3XvFpXTGDRuAs1IJyD6pGKMzUZ4HjY6sQi08=,A00000043733,NA,lsmith@battelleecology.org,A00000012514,A00000043622,2.69,51.51,19.1,0,0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface
ORNL_003.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGliNNzm9ifDC1aa/yi8YJUn22hOgQoMdsIk=,NA,vOIarzMvGliNNzm9ifDC1aa/yi8YJUn28EcAhQO02F4=,NA,OK,2017-06-02T13:27:00Z,aferchaud@battelleecology.org,5.66,1.088,Tjohns@battelleecology.org,4,21672.3,95,50.2,0.192,Tjohns@battelleecology.org,NA,NA,0.485,9.34,12.14,deciduousForest,WGS84,35.965869,-84.23064,20.2,262,0.28,NEON.DOC.001024vD,32,Woody individual,other,Y,00848,NEON.PLA.D07.ORNL.00848,ACRU,Acer rubrum L.,Physically damaged,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,aferchaud@battelleecology.org,mcumberland@battelleecology.org,NA,NA,0.105,25,0.144,0.93,0.493,0.234,0.105,619.5,60.1,5.6,24.7,18.6,NA,NA,2017-06-21,48,0.0701,20,7.51,2.02,2.1,B,0,NA,NA,NA,vOIarzMvGliNNzm9ifDC1aa/yi8YJUn2HSXbDXwWGXw=,NA,NA,aferchaud@battelleecology.org,NA,NA,1.69,48.86,28.9,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
ORNL_003.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGlihlAl4Y1Jx7nJQxVPnZBYBcSkcfkz/KNo=,NA,vOIarzMvGlihlAl4Y1Jx7nJQxVPnZBYB8drkR3Vhzfo=,NA,OK,2017-06-02T13:53:00Z,aferchaud@battelleecology.org,3.29,1.262,lelmore@battelleecology.org,6,16191.9,95,78,0.384,Tjohns@battelleecology.org,NA,NA,0.468,9.61,14.1,deciduousForest,WGS84,35.965869,-84.23064,20.2,262,0.28,NEON.DOC.001024vD,39,Woody individual,line launcher,Y,08004Z,NEON.PLA.D07.ORNL.08004Z,QUAL,Quercus alba L.,OK,NA,NA,NA,NA,NA,NA,NA,22.3,NA,NA,NA,NA,aferchaud@battelleecology.org,mcumberland@battelleecology.org,NA,NA,0.102,25,0.121,0.006,0.034,0.002,0.098,927.1,55.5,6.8,16.3,12.2,NA,NA,2017-06-21,48,0.0762,20,5.23,1.22,1.54,B,0,NA,NA,NA,vOIarzMvGlihlAl4Y1Jx7nJQxVPnZBYBOMMUHhNxoqo=,NA,NA,aferchaud@battelleecology.org,NA,NA,1.88,47.35,25.2,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
ORNL_003.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyjjXk5R9g6+b8=,NA,vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyj4717oO2Tg4c=,NA,OK,2017-06-02T13:44:00Z,aferchaud@battelleecology.org,2.47,1.379,lelmore@battelleecology.org,6,15797.6,95,87.3,0.558,Tjohns@battelleecology.org,NA,NA,0.46,9.68,13.56,deciduousForest,WGS84,35.965869,-84.23064,20.2,262,0.28,NEON.DOC.001024vD,31,Woody individual,line launcher,Y,00789,NEON.PLA.D07.ORNL.00789,QUAL,Quercus alba L.,OK,NA,NA,NA,NA,NA,NA,NA,25.3,NA,NA,NA,NA,aferchaud@battelleecology.org,mcumberland@battelleecology.org,NA,NA,0.101,25,0.125,0.533,0.495,0.174,0.095,1305,58.6,6.6,18,11.2,NA,NA,2017-06-21,48,0.08,20,3.89,0.76,1.29,B,0,NA,NA,NA,vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyj1oy1aLZHwfc=,NA,NA,aferchaud@battelleecology.org,NA,NA,1.76,47.98,27.3,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
ORNL_009.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGlhNFVsyuB6syMmejHjFUMaH0eH3rw1ev1E=,NA,vOIarzMvGlhNFVsyuB6syMmejHjFUMaHp2cVH6OIHQeMSQs7v+NQTg==,NA,OK,2017-06-02T17:11:00Z,aferchaud@battelleecology.org,0.793,0.249,lelmore@battelleecology.org,21,1433.1,95,173.8,0.314,Tjohns@battelleecology.org,NA,NA,0.446,16.1,17.07,deciduousForest,WGS84,35.974463,-84.22799,20.2,316.4,0.28,NEON.DOC.001024vD,31,Woody individual,line launcher,Y,01487,NEON.PLA.D07.ORNL.01487,PINUS,Pinus sp.,OK,NA,NA,NA,NA,NA,NA,NA,16.1,NA,NA,NA,NA,aferchaud@battelleecology.org,mcumberland@battelleecology.org,NA,NA,0.018,25,0.024,0.009,0.043,0.002,0.016,129.2,37.9,949.4,4.3,176.4,NA,NA,2017-06-21,48,0.0994,20,3.85,1,1.12,B,0,NA,NA,NA,NA,NA,NA,aferchaud@battelleecology.org,NA,NA,1.2,50.18,41.9,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
ORNL_009.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGlhqK3k6dWTmIXyqn4LL85wbS5oDivfcQjc=,NA,vOIarzMvGlhqK3k6dWTmIXyqn4LL85wbHqjCPTlVbdc=,NA,OK,2017-06-02T14:06:00Z,aferchaud@battelleecology.org,3.69,2.175,lelmore@battelleecology.org,10,25441.2,95,85.5,0.59,Tjohns@battelleecology.org,NA,NA,0.478,4.52,11.86,deciduousForest,WGS84,35.974463,-84.22799,20.2,316.4,0.28,NEON.DOC.001024vD,31,Woody individual,line launcher,Y,01544,NEON.PLA.D07.ORNL.01544,NYSY,Nyssa sylvatica Marshall,OK,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA,NA,NA,aferchaud@battelleecology.org,mcumberland@battelleecology.org,NA,NA,0.103,25,0.104,0.809,0.38,0.353,0.119,984.2,51.4,4.1,16.7,7.8,NA,NA,2017-06-21,48,0.0748,20,3.72,1.2,1.07,B,0,NA,NA,NA,vOIarzMvGlhqK3k6dWTmIXyqn4LL85wb9+YvE2o9v8s=,NA,NA,aferchaud@battelleecology.org,NA,NA,1.6,46.85,29.3,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
ORNL_009.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGlhqK3k6dWTmIVGbSPKYwsroPinklfZEkVk=,NA,vOIarzMvGlhqK3k6dWTmIVGbSPKYwsrobvid+kHLsYg=,NA,OK,2017-06-02T14:11:00Z,aferchaud@battelleecology.org,3.236,1.789,lelmore@battelleecology.org,6,20911.2,95,85.6,0.553,Tjohns@battelleecology.org,NA,NA,0.443,4.33,10.79,deciduousForest,WGS84,35.974463,-84.22799,20.2,316.4,0.28,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,01527,NEON.PLA.D07.ORNL.01527,NYSY,Nyssa sylvatica Marshall,OK,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,aferchaud@battelleecology.org,mcumberland@battelleecology.org,NA,NA,0.102,25,0.112,0.955,0.299,0.165,0.106,967.7,31.3,4.6,23.9,8.5,NA,NA,2017-06-21,48,0.083,20,2.85,0.75,1,B,0,NA,NA,NA,vOIarzMvGlhqK3k6dWTmIVGbSPKYwsrotQatE1bF/IQ=,NA,NA,aferchaud@battelleecology.org,NA,NA,1.3,46.28,35.7,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
ORNL_021.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGljH1+IHC4k14UAwR/DUDLqWV+H3sBwbMoY=,NA,vOIarzMvGljH1+IHC4k14UAwR/DUDLqW8XWPC6HD2uU=,NA,OK,2017-06-02T14:33:00Z,aferchaud@battelleecology.org,2.558,0.821,lelmore@battelleecology.org,18,17086.1,85,48,0.321,Tjohns@battelleecology.org,NA,NA,0.512,8.31,22.34,pastureHay,WGS84,35.955641,-84.221347,20.1,277.6,0.12,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,145,ORNL_021_145,2,0.1,100,NA,NA,NA,NA,NA,NA,NA,aferchaud@battelleecology.org,mcumberland@battelleecology.org,NA,NA,0.102,25,0.163,2.171,0.63,0.397,0.128,213.6,208.7,9.4,26.9,28.3,NA,NA,2017-06-21,48,0.0609,20,2.72,0.57,0.91,B,0,NA,NA,NA,vOIarzMvGljH1+IHC4k14UAwR/DUDLqWVZ++4Mdj6dU=,NA,NA,aferchaud@battelleecology.org,NA,NA,2.86,45.49,15.9,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
ORNL_002.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGljU9FFbmwQqfoUpqRSzIrDXLLNPE7i4ed8=,NA,vOIarzMvGljU9FFbmwQqfoUpqRSzIrDXAVrd027D12+LTp6Zwxiheg==,NA,OK,2017-06-02T14:48:00Z,aferchaud@battelleecology.org,6.77,3.143,lelmore@battelleecology.org,3,27796.8,95,113.1,0.464,Tjohns@battelleecology.org,NA,NA,0.454,18.07,16.89,deciduousForest,WGS84,35.982205,-84.212754,20.2,306.9,0.41,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,00951,NEON.PLA.D07.ORNL.00951,QUMO4,Quercus montana Willd.,OK,NA,NA,NA,NA,NA,NA,NA,16.1,NA,NA,NA,NA,aferchaud@battelleecology.org,mcumberland@battelleecology.org,NA,NA,0.102,25,0.1,1.03,0.336,0.18,0.104,1983.6,46.6,5.2,30.4,9.1,NA,NA,2017-06-21,48,0.0753,20,6.48,1.37,1.68,B,0,NA,NA,NA,vOIarzMvGljU9FFbmwQqfoUpqRSzIrDX8tq8XIPBeQk=,NA,NA,aferchaud@battelleecology.org,NA,NA,1.88,49.25,26.2,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
ORNL_002.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGljU9FFbmwQqfoUpqRSzIrDXLLNPE7i4ed8=,NA,vOIarzMvGljU9FFbmwQqfoUpqRSzIrDXAVrd027D12+LTp6Zwxiheg==,NA,OK,2017-06-02T14:48:00Z,aferchaud@battelleecology.org,6.77,3.143,lelmore@battelleecology.org,3,27796.8,95,113.1,0.464,Tjohns@battelleecology.org,NA,NA,0.45,16.38,18.91,deciduousForest,WGS84,35.982205,-84.212754,20.2,306.9,0.41,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,00951,NEON.PLA.D07.ORNL.00951,QUMO4,Quercus montana Willd.,OK,NA,NA,NA,NA,NA,NA,NA,16.1,NA,NA,NA,NA,aferchaud@battelleecology.org,mcumberland@battelleecology.org,NA,NA,0.102,25,0.1,1.03,0.336,0.18,0.104,1983.6,46.6,5.2,30.4,9.1,NA,NA,2017-06-21,48,0.0753,20,6.48,1.37,1.68,B,0,NA,NA,NA,vOIarzMvGljU9FFbmwQqfoUpqRSzIrDX8tq8XIPBeQk=,NA,NA,aferchaud@battelleecology.org,NA,NA,1.88,49.25,26.2,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
ORNL_002.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGlh7NBdJ8CKuDESeHUVxBcoKv6xCwFl2r+A=,NA,vOIarzMvGlh7NBdJ8CKuDESeHUVxBcoKeT2TEezgcfs=,NA,OK,2017-06-02T14:41:00Z,aferchaud@battelleecology.org,2.841,1.145,lelmore@battelleecology.org,8,20184.5,95,56.7,0.403,Tjohns@battelleecology.org,NA,NA,0.457,10.05,11.87,deciduousForest,WGS84,35.982205,-84.212754,20.2,306.9,0.41,NEON.DOC.001024vD,41,Woody individual,line launcher,Y,00930,NEON.PLA.D07.ORNL.00930,ACRU,Acer rubrum L.,OK,NA,NA,NA,NA,NA,NA,NA,16.7,NA,NA,NA,NA,aferchaud@battelleecology.org,mcumberland@battelleecology.org,NA,NA,0.102,25,0.109,0.73,0.299,0.131,0.105,1049.6,50.9,8.9,19.4,17.9,NA,NA,2017-06-21,48,0.0656,20,6.8,1.61,1.95,B,0,NA,NA,NA,vOIarzMvGlh7NBdJ8CKuDESeHUVxBcoKzrSMkSa/VyM=,NA,NA,aferchaud@battelleecology.org,NA,NA,1.86,49.64,26.8,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
ORNL_002.basePlot.cfc,D07,ORNL,distributed,vOIarzMvGlidirXgNn33ctWEBpp1rvzJ8l+8JdgMseI=,NA,vOIarzMvGlidirXgNn33ctWEBpp1rvzJ5JjoGo8lE0CuKKoMQV17Bg==,NA,OK,2017-06-02T14:51:00Z,aferchaud@battelleecology.org,3.376,1.103,lelmore@battelleecology.org,3,15494.5,95,71.2,0.327,Tjohns@battelleecology.org,NA,NA,0.483,19.79,14.78,deciduousForest,WGS84,35.982205,-84.212754,20.2,306.9,0.41,NEON.DOC.001024vD,41,Woody individual,line launcher,Y,00919,NEON.PLA.D07.ORNL.00919,LIST2,Liquidambar styraciflua L.,OK,NA,NA,NA,NA,NA,NA,NA,22.4,NA,NA,NA,NA,aferchaud@battelleecology.org,mcumberland@battelleecology.org,NA,NA,0.102,25,0.139,1.082,0.45,0.282,0.144,2451.4,62.1,9.5,17.3,27.9,NA,NA,2017-06-21,48,0.0931,20,5.71,1.43,1.52,B,0,NA,NA,NA,vOIarzMvGlidirXgNn33ctWEBpp1rvzJ+mHV5YmP/38=,NA,NA,aferchaud@battelleecology.org,NA,NA,1.69,49.08,29,0,NA,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
