"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","sampleCode","ligninSampleID","ligninSampleBarcode","collectDate","analysisDate","analyticalRepNumber","dryMass","digestVolume","foliarPhosphorusConc","foliarPotassiumConc","foliarCalciumConc","foliarMagnesiumConc","foliarSulfurConc","foliarManganeseConc","foliarIronConc","foliarCopperConc","foliarBoronConc","foliarZincConc","measurementQF","accuracyQF","remarks","laboratoryName","testMethod","analyzedBy","reviewedBy","dataQF"
"8a4cb0c6-cc0c-4bc2-b428-a5cd92ff9235","GUAN_005.basePlot.cfc","D04","GUAN","GUAN_005","distributed","xIqeKa1cF5x6PcWF6xZTvEpNJ3mJhEACWg8RbYWNFok=","A00000007239","xIqeKa1cF5x6PcWF6xZTvEpNJ3mJhEACLoJu6l3z00Q=","A00000005870","2018-05-02T12:08Z","2018-09-25",1,0.101,50,0.138,1.339,1.218,0.31,0.095,25.6,46.7,4.1,42,26.9,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"249b77a1-9106-43a3-8bbd-f29e570ce065","GUAN_005.basePlot.cfc","D04","GUAN","GUAN_005","distributed","xIqeKa1cF5yPeCgRPNNu6TFE94uI0Tf9YGACYUvroDA=","A00000007240","xIqeKa1cF5yPeCgRPNNu6TFE94uI0Tf9vHHkeFZoUx5XsaLqgBNNzQ==","A00000005873","2018-05-02T12:25Z","2018-09-25",1,0.104,50,0.222,2.171,0.878,0.876,0.107,27.7,43.2,21.1,36.9,29.5,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"f03a3e39-18eb-4195-b70a-52194e8a9fce","GUAN_005.basePlot.cfc","D04","GUAN","GUAN_005","distributed","xIqeKa1cF5x6PcWF6xZTvNKt/EhEiAWWoKdFND3pnKw=","A00000007254","xIqeKa1cF5x6PcWF6xZTvNKt/EhEiAWW9FwnX9XF8Ww=","A00000005903","2018-05-02T12:57Z","2018-09-25",1,0.106,50,0.24,2.206,0.743,0.379,0.09,18.2,40.6,9.3,41.3,47.1,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"ca572b24-2fe3-4cd8-8d08-ab1043debcea","GUAN_005.basePlot.cfc","D04","GUAN","GUAN_005","distributed","xIqeKa1cF5x6PcWF6xZTvNKt/EhEiAWWoKdFND3pnKw=","A00000007254","xIqeKa1cF5x6PcWF6xZTvNKt/EhEiAWW9FwnX9XF8Ww=","A00000005903","2018-05-02T12:57Z","2018-09-25",2,0.103,50,0.25,2.255,0.767,0.398,0.095,17.4,45.7,9.5,48.3,40.4,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"4d0fcd12-fe4b-440f-9fb5-6580c477dc7b","GUAN_006.basePlot.cfc","D04","GUAN","GUAN_006","distributed","xIqeKa1cF5wjN81kTMTliYHZpx4L5DaZ7pL+xCNZ2cM=","A00000007238","xIqeKa1cF5wjN81kTMTliYHZpx4L5DaZUwjp0zJia74=","A00000005879","2018-05-02T13:49Z","2018-09-25",1,0.106,50,0.225,1.418,0.681,0.228,0.09,24.5,42,8.6,24.4,38,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"299621f6-dc14-483e-b157-94d13dc2c83e","GUAN_006.basePlot.cfc","D04","GUAN","GUAN_006","distributed","xIqeKa1cF5yy0iCHo68yjXG2NRybj3d+bhbTP1Jbu7o=","A00000007253","xIqeKa1cF5yy0iCHo68yjXG2NRybj3d+K60Wh9lHBUY=","A00000005885","2018-05-02T13:58Z","2018-09-25",1,0.102,50,0.117,1.294,2.799,0.18,0.126,11,31.4,1.8,51.3,25.1,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"69800ea6-3046-47e9-9147-662bb5bcfcf7","GUAN_006.basePlot.cfc","D04","GUAN","GUAN_006","distributed","xIqeKa1cF5yd5Y4jHTwwj3GtypZci34bZUTYzRerIvQ=","A00000007237","xIqeKa1cF5yd5Y4jHTwwj3GtypZci34bPMHnvO2/7kY=","A00000005882","2018-05-02T14:04Z","2018-09-25",1,0.1,50,0.165,0.745,6.071,0.494,0.056,45.9,58.3,4.6,119.7,25.4,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"f7f37c7d-fb98-46fe-9bc3-404b6f09bb36","GUAN_009.basePlot.cfc","D04","GUAN","GUAN_009","distributed","xIqeKa1cF5yFM43w6tf90BBTZuyu3mkKo/3jPW7xmlE=","","xIqeKa1cF5yFM43w6tf90BBTZuyu3mkKNErokbLGU00=","A00000005892","2018-05-02T15:54Z","2018-09-25",1,0.104,50,0.187,1.337,1.346,0.239,0.207,66.1,92.9,23.8,170.8,30,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"96a87d44-9896-4897-836e-2f5144e195f5","GUAN_009.basePlot.cfc","D04","GUAN","GUAN_009","distributed","xIqeKa1cF5zndmx1vcsWkkLyDyi82MtPhFkhQo8lUOA=","","xIqeKa1cF5zndmx1vcsWkkLyDyi82MtPBnM9mwOSzws=","A00000005889","2018-05-02T16:26Z","2018-09-25",1,0.103,50,0.15,2.506,1.83,0.492,0.117,67.7,69.5,8.2,33,21.8,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"9637717b-c1e1-4820-a785-baad2ddb5e10","GUAN_009.basePlot.cfc","D04","GUAN","GUAN_009","distributed","xIqeKa1cF5wASyZIQOWF2wuDYyZSHwAZ1iaHOWDU3LI=","","xIqeKa1cF5wASyZIQOWF2wuDYyZSHwAZUyRjGVcxh9WDTmQgKqWrvA==","A00000005895","2018-05-02T16:52Z","2018-09-25",1,0.102,50,0.226,1.133,0.655,0.18,0.112,31.6,58.8,12.8,57.6,37.4,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"2a2bcfac-6207-4498-8cde-5c0f66e45ba8","STEI_009.basePlot.cfc","D05","STEI","STEI_009","distributed","VIe0/2w3fNc48IHSI8KhsfkrpuHvgjCDd+RNR5CtzZY=",NA,"VIe0/2w3fNc48IHSI8KhsfkrpuHvgjCDCS2yl+5//7g=",NA,"2017-08-23T13:15Z","2018-01-19",1,0.106,50,0.345,1.21,0.661,0.232,0.109,523.7,79,6.8,33.9,170,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"8fbbe09d-4a24-496e-95c8-6100a54d38c9","STEI_009.basePlot.cfc","D05","STEI","STEI_009","distributed","VIe0/2w3fNc48IHSI8KhsfkrpuHvgjCDd+RNR5CtzZY=",NA,"VIe0/2w3fNc48IHSI8KhsfkrpuHvgjCDCS2yl+5//7g=",NA,"2017-08-23T13:15Z","2018-01-19",2,0.105,50,0.338,1.224,0.663,0.231,0.106,541.2,66.6,6.7,34.6,166.7,"0","1","Ca SRM not passing. Fe duplicate percentage difference > 10% < 20%.","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"76f737ee-6d49-43f2-8194-b1100894df59","STEI_009.basePlot.cfc","D05","STEI","STEI_009","distributed","VIe0/2w3fNdxYrN/WhkT+uRLGtZdIuPlH3Rj4eVGgvc=",NA,"VIe0/2w3fNdxYrN/WhkT+uRLGtZdIuPlMPLMgUgaJac=",NA,"2017-08-23T14:46Z","2018-01-19",1,0.105,50,0.177,0.642,1.522,0.275,0.101,1148,85.3,11.2,35.7,35.2,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"2640790a-f459-42ad-bb2b-1fa37112e250","STEI_009.basePlot.cfc","D05","STEI","STEI_009","distributed","VIe0/2w3fNd+AFr8nHrB6sAugOdzx6mZeUmxfA7e+TI=",NA,"VIe0/2w3fNd+AFr8nHrB6sAugOdzx6mZdN69QcH3rwE=",NA,"2017-08-23T15:20Z","2018-01-19",1,0.106,50,0.316,1.027,1.517,0.432,0.063,215.3,58.6,16.1,59.2,34.2,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"3c99d5e4-3acd-48ed-a30f-f2404018ed59","STEI_005.basePlot.cfc","D05","STEI","STEI_005","distributed","VIe0/2w3fNeW/5B6HKxT9OlxqXavDkE4+6lBdLENy0w=",NA,"VIe0/2w3fNeW/5B6HKxT9OlxqXavDkE4NHeww4XTFWU=",NA,"2017-08-23T16:13Z","2018-01-19",1,0.104,50,0.158,1.107,0.596,0.153,0.114,782.6,64.7,10.5,45.7,38,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"bc9daadc-d684-43c7-9c95-914d78dc1d47","STEI_007.basePlot.cfc","D05","STEI","STEI_007","distributed","VIe0/2w3fNftqIpFKLlZ7OyxLztnbW5sTDhQYQBiRn0=",NA,"VIe0/2w3fNftqIpFKLlZ7OyxLztnbW5s4IGLegJC0D0=",NA,"2017-08-23T18:37Z","2018-01-19",1,0.11,50,0.182,0.997,0.529,0.117,0.1,1323.2,65,7.2,46.7,39.4,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"90197509-c0ee-44dd-b110-b91e4c1f90a0","STEI_007.basePlot.cfc","D05","STEI","STEI_007","distributed","VIe0/2w3fNdfUv4vjjWHezSjApQWs26PZzIgyJrHYCk=",NA,"VIe0/2w3fNdfUv4vjjWHezSjApQWs26PzQS2NJF4LAo=",NA,"2017-08-23T19:40Z","2018-01-19",1,0.103,50,0.143,0.66,0.78,0.29,0.119,74.7,1176.8,14.4,33.9,24.2,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"10607007-da39-4198-93d5-1233f0e2e579","STEI_007.basePlot.cfc","D05","STEI","STEI_007","distributed","VIe0/2w3fNeozSAraMsLYnwf4V3XdQvd+XWsEZeBUeY=",NA,"VIe0/2w3fNeozSAraMsLYnwf4V3XdQvdiZdGhC+2/zM4Z4TdNPwq9w==",NA,"2017-08-23T21:39Z","2018-01-19",1,0.109,50,0.167,0.659,0.544,0.137,0.126,573.1,52.9,8.3,41.6,31.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"89054512-1589-4962-b3cc-681e3c2b6178","STEI_008.basePlot.cfc","D05","STEI","STEI_008","distributed","VIe0/2w3fNdJfITAZNCzsooYD0OwZokAoF32VNTKLpM=",NA,"VIe0/2w3fNdJfITAZNCzsooYD0OwZokAAqQOgu5p4hQ=",NA,"2017-08-24T14:13Z","2018-01-19",1,0.109,50,0.103,0.596,0.212,0.108,0.093,883.1,56,6.9,17.5,47.7,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"dada83e5-264e-4814-a7b7-e4244fdabd4a","STEI_008.basePlot.cfc","D05","STEI","STEI_008","distributed","VIe0/2w3fNdImTPDFEeyj4pOPHv3uWaNhPrQV1lWKNs=",NA,"VIe0/2w3fNdImTPDFEeyj4pOPHv3uWaN6x4THddT0n0/i4ufbAwkkw==",NA,"2017-08-24T14:15Z","2018-01-19",1,0.104,50,0.277,1.22,0.588,0.16,0.07,1055.5,67.4,10.8,13.6,19.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"7d4908d0-4896-416e-9e0d-3817910f9285","STEI_008.basePlot.cfc","D05","STEI","STEI_008","distributed","VIe0/2w3fNcUGzVrPfqiD8/f4TEvV8as4BcvO/EM4Rg=",NA,"VIe0/2w3fNcUGzVrPfqiD8/f4TEvV8asH4TS8f/FXgc=",NA,"2017-08-24T14:16Z","2018-01-19",1,0.103,50,0.162,0.58,0.821,0.105,0.083,1880,78.3,8.7,22,93.8,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"f17a1c10-6951-4a44-9853-c1d98132ad3a","STEI_059.basePlot.cfc","D05","STEI","STEI_059","tower","VIe0/2w3fNdZpcW9ae5/mUbxNKrAEUrTKazl3Wg7T4A=",NA,"VIe0/2w3fNdZpcW9ae5/mUbxNKrAEUrT5ZHHtcYBKBpQPZsEUIcU4g==",NA,"2017-08-28T14:54Z","2018-01-19",2,0.105,50,0.186,0.792,0.762,0.233,0.1,273.2,80.2,7.9,28.6,289.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"162c7473-6b86-4544-915f-0c9948eee04d","STEI_059.basePlot.cfc","D05","STEI","STEI_059","tower","VIe0/2w3fNdZpcW9ae5/mUbxNKrAEUrTKazl3Wg7T4A=",NA,"VIe0/2w3fNdZpcW9ae5/mUbxNKrAEUrT5ZHHtcYBKBpQPZsEUIcU4g==",NA,"2017-08-28T14:54Z","2018-01-19",1,0.108,50,0.191,0.78,0.837,0.231,0.098,279.2,85.7,8.1,29.8,299.4,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"3d0d5a49-a072-4ed4-8e6d-d4ea062243b9","STEI_059.basePlot.cfc","D05","STEI","STEI_059","tower","VIe0/2w3fNebL06shWhPji2SF1yB8s00UNM/Y0EFZxk=",NA,"VIe0/2w3fNebL06shWhPji2SF1yB8s00OadLJpUCesc=",NA,"2017-08-28T15:08Z","2018-01-19",1,0.108,50,0.145,0.704,0.463,0.132,0.116,1216,82.5,5.6,46,64.7,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"1a17f816-9e5c-4f83-8236-bfedbac0343b","STEI_059.basePlot.cfc","D05","STEI","STEI_059","tower","VIe0/2w3fNeNnoDJ4akJYMWC1aiAJkiauYkqOsksHAE=",NA,"VIe0/2w3fNeNnoDJ4akJYMWC1aiAJkiaVjpxG3Jc53k=",NA,"2017-08-28T15:28Z","2018-01-19",1,0.106,50,0.008,0.692,0.411,0.152,0.114,783.9,51.2,4.3,1.9,55.3,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"0dad92f6-293a-47db-af1c-2cac3bf8b5a4","STEI_047.basePlot.cfc","D05","STEI","STEI_047","tower","VIe0/2w3fNebmhW80rzpS881KI92y62T7Ti7hhlPfBw=",NA,"VIe0/2w3fNebmhW80rzpS881KI92y62T3AtKOX7bhnE=",NA,"2017-08-28T15:56Z","2018-01-19",1,0.104,50,0.157,0.509,0.475,0.136,0.105,706.7,69.3,2.8,41.6,17.4,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"a9cc15b6-947e-4f87-955a-d2782e39c8d0","STEI_047.basePlot.cfc","D05","STEI","STEI_047","tower","VIe0/2w3fNeBQnoBtnyUCQYQJX4XLBl9PCWG2SaZNuk=",NA,"VIe0/2w3fNeBQnoBtnyUCQYQJX4XLBl921DEd0Au93OEVUvnIlnIqQ==",NA,"2017-08-28T16:06Z","2018-01-19",1,0.106,50,0.221,0.932,0.676,0.188,0.079,429.2,449.1,8,31.7,227.7,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"8c121e60-7bd4-4e60-92db-13f95aa0ac8d","STEI_047.basePlot.cfc","D05","STEI","STEI_047","tower","VIe0/2w3fNc9LAG1OMEeN8ZriLYt3e+ZEGq5DoNVT6Y=",NA,"VIe0/2w3fNc9LAG1OMEeN8ZriLYt3e+ZdJqeDF1MI8M=",NA,"2017-08-28T16:32Z","2018-01-19",1,0.105,50,0.272,0.841,0.476,0.21,0.09,1248.7,138,7.8,24.2,34.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"a962a6b9-253f-40a6-89b1-957b618d84b3","STEI_053.basePlot.cfc","D05","STEI","STEI_053","tower","VIe0/2w3fNfW02cWAdpRsHWQBtILJpeZfEC47VgkERw=",NA,"VIe0/2w3fNfW02cWAdpRsHWQBtILJpeZKp0cVsv/f1E=",NA,"2017-08-28T16:44Z","2018-01-19",1,0.107,50,0.142,0.414,0.427,0.2,0.076,1070.5,56,3,27.9,18.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"12d17539-ba00-4c20-96bf-75d5128e57e7","STEI_053.basePlot.cfc","D05","STEI","STEI_053","tower","VIe0/2w3fNf2pzHj10cnqQF8QtjK6edGrDl/vLip/Pg=",NA,"VIe0/2w3fNf2pzHj10cnqQF8QtjK6edGThrYFo6xCvy9MRbnKMqHVw==",NA,"2017-08-28T16:51Z","2018-01-19",1,0.103,50,0.182,0.653,0.866,0.259,0.145,270.7,54.4,7.4,21,250.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"cc68c6f5-8cd5-432d-b9df-03afc7bee6f3","STEI_053.basePlot.cfc","D05","STEI","STEI_053","tower","VIe0/2w3fNfW02cWAdpRsEBltogD1RiwG6g8WryoXKs=",NA,"VIe0/2w3fNfW02cWAdpRsEBltogD1RiwToMbP8kCQdc=",NA,"2017-08-28T17:02Z","2018-01-19",1,0.102,50,0.132,0.552,0.371,0.132,0.084,540.1,59.2,3,34.5,16.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"9ef090fb-9506-4ceb-aaf0-25974814c4d8","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","VIe0/2w3fNebVQKB2BjevtyqXOCdsnKT8hAEs+3C/Ng=",NA,"VIe0/2w3fNebVQKB2BjevtyqXOCdsnKTwDUMRnwlLPc=",NA,"2017-08-28T17:28Z","2018-01-19",2,0.108,50,0.121,0.545,0.324,0.104,0.097,650.7,58,3.6,22.8,49.6,"0","1","Ca SRM not passing, P, Mn and Zn duplicate percentage difference > 10% < 20%.","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"ea342a2e-c552-4981-bf07-a5858a2a5a96","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","VIe0/2w3fNebVQKB2BjevtyqXOCdsnKT8hAEs+3C/Ng=",NA,"VIe0/2w3fNebVQKB2BjevtyqXOCdsnKTwDUMRnwlLPc=",NA,"2017-08-28T17:28Z","2018-01-19",1,0.108,50,0.137,0.527,0.314,0.103,0.097,756.6,58.6,3.9,23.7,55.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"9cb36846-2ddd-49b9-b396-92097b1f6539","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","VIe0/2w3fNd/z2WoUObti5ZVAgsrdVZ/hHeH7OKvAxI=",NA,"VIe0/2w3fNd/z2WoUObti5ZVAgsrdVZ/kSNgpuv3WXXctm/gHxLnww==",NA,"2017-08-28T17:29Z","2018-01-19",1,0.103,50,0.116,0.578,0.483,0.193,0.121,127.9,72.2,6.2,21.5,149.4,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"97db315c-c4eb-4c5e-a6d3-8e282c1e5002","STEI_060.basePlot.cfc","D05","STEI","STEI_060","tower","VIe0/2w3fNc33g5rmTd2pHq4VDDW2AUFc5Yg5mi4D1k=",NA,"VIe0/2w3fNc33g5rmTd2pHq4VDDW2AUF/GuCyO9MyDZqcC48X8M/UQ==",NA,"2017-08-28T17:45Z","2018-01-19",1,0.102,50,0.151,0.753,0.509,0.265,0.172,248.1,79.5,7,19,138.3,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"5a424604-36c6-4eee-8ebe-71f26b62cc0d","STEI_021.basePlot.cfc","D05","STEI","STEI_021","distributed","VIe0/2w3fNcalzjkVwBhmldGEhUSkkljwAkHGnBLeDU=",NA,"VIe0/2w3fNcalzjkVwBhmldGEhUSkkljLndLNInvfLF51aeNtDX2cw==",NA,"2017-08-28T20:06Z","2018-01-19",1,0.106,50,0.164,0.948,0.486,0.276,0.098,302.8,114.2,14.9,22.8,46.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"eb185826-ee1b-446f-961e-3c94ed947eb5","STEI_021.basePlot.cfc","D05","STEI","STEI_021","distributed","VIe0/2w3fNcalzjkVwBhmsWNSJ0H6/lCOXw14m2mbvw=",NA,"VIe0/2w3fNcalzjkVwBhmsWNSJ0H6/lCzbfLL+h5tNSZKCG/PJN0pA==",NA,"2017-08-28T20:22Z","2018-01-19",1,0.101,50,0.149,0.54,0.668,0.247,0.142,533,122.4,13.3,26.3,77.3,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"23cffae8-0c99-48f3-abf0-8499ae27df8d","STEI_021.basePlot.cfc","D05","STEI","STEI_021","distributed","VIe0/2w3fNcalzjkVwBhmg1MmhmwySLj5mT3KSE11uo=",NA,"VIe0/2w3fNcalzjkVwBhmg1MmhmwySLj5prshVmkqWTEDdNhyHHYYA==",NA,"2017-08-28T20:34Z","2018-01-19",1,0.109,50,0.14,0.579,0.475,0.185,0.116,234.3,66.7,12.9,37.4,47.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"fb5be6ee-bab6-49b6-9779-ad55baa5657f","STEI_003.basePlot.cfc","D05","STEI","STEI_003","distributed","VIe0/2w3fNeiYDd1kvOxg66bfSAZVSGo8BLiyROlYQw=",NA,"VIe0/2w3fNeiYDd1kvOxg66bfSAZVSGo92MAiznMiUB4d3WgbQTIyQ==",NA,"2017-08-29T13:46Z","2018-01-19",1,0.107,50,0.196,1.101,0.82,0.224,0.162,212.5,54,15.4,35.6,306.8,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
