"uid","namedLocation","domainID","siteID","plotType","sampleID","sampleCode","collectDate","lmaSampleID","lmaSampleCode","lmaSampleCondition","scanDate","scannedBy","freshMass","ovenStartDate","ovenEndDate","dryMass","weighedBy","scannedLeafNumber","leafArea","percentGreen","leafMassPerArea","dryMassFraction","measuredBy","remarks","dataQF"
"6c753813-4956-45a8-aa6e-71e782437db4","GUAN_008.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5wTAD5AzsGyzPZNjiRUeJZLh23POiccO7o=","A00000007260","2018-04-24T16:54Z","xIqeKa1cF5wTAD5AzsGyzPZNjiRUeJZLEbJfrhklMS0SD4LbHL5Xyg==","A00000005741","OK","2018-04-24T20:10Z","tvelazquez-rojas@battelleecology.org",7.03,"2018-04-24T20:14Z","2018-05-03T20:15Z",3.25,"tvelazquez-rojas@battelleecology.org",14,25166.6,100,129.1,0.462,"tvelazquez-rojas@battelleecology.org","",NA
"11639a43-86b0-45dd-87c6-3bbc3b8d6ff8","GUAN_042.basePlot.cfc","D04","GUAN","tower","xIqeKa1cF5xABiXrs0UCiJR6NdCm4wNr0gVPrMAWG+E=","A00000007245","2018-04-25T11:21Z","xIqeKa1cF5xABiXrs0UCiJR6NdCm4wNrz3TphnyXgEE=","A00000005745","OK","2018-04-25T16:22Z","tvelazquez-rojas@battelleecology.org",3.83,"2018-04-25T16:32Z","2018-05-03T18:05Z",1.76,"lapontediaz@battelleecology.org",7,12885.9,100,136.6,0.46,"tvelazquez-rojas@battelleecology.org","",NA
"1a931b24-da3e-44f7-adb3-9a548c6bf9da","GUAN_042.basePlot.cfc","D04","GUAN","tower","xIqeKa1cF5w/7S5W4OSulId2ieyS+K+PKF/GwC2YXGM=","A00000007246","2018-04-25T11:55Z","xIqeKa1cF5w/7S5W4OSulId2ieyS+K+Pl+UCukGiTPA=","A00000005734","OK","2018-04-25T16:58Z","tvelazquez-rojas@battelleecology.org",4.18,"2018-04-25T17:00Z","2018-05-03T20:03Z",2.06,"tvelazquez-rojas@battelleecology.org",15,15514.2,100,132.8,0.493,"tvelazquez-rojas@battelleecology.org","",NA
"15a71266-3cec-4300-820f-90b9cf8cd877","GUAN_042.basePlot.cfc","D04","GUAN","tower","xIqeKa1cF5wru2D/2cP7M9sTjPj2HT25/QazCIK0oM4=","A00000007262","2018-04-25T12:28Z","xIqeKa1cF5wru2D/2cP7M9sTjPj2HT25oj4gpuvomy0=","A00000005736","OK","2018-04-25T17:29Z","tvelazquez-rojas@battelleecology.org",3.21,"2018-04-25T17:38Z","2018-05-03T20:05Z",0.87,"tvelazquez-rojas@battelleecology.org",4,14865.5,100,58.5,0.271,"tvelazquez-rojas@battelleecology.org","Compound leaves",NA
"d6cd6256-a864-48aa-9ef5-859b61222e22","GUAN_043.basePlot.cfc","D04","GUAN","tower","xIqeKa1cF5waeJdGCqrXoUfTMlurlUpUrmhSU6tu78w=","A00000007268","2018-04-25T13:35Z","xIqeKa1cF5waeJdGCqrXoUfTMlurlUpUCqPdWjFm3Nw=","A00000005737","OK","2018-04-25T18:49Z","tvelazquez-rojas@battelleecology.org",4.11,"2018-04-25T18:55Z","2018-05-03T20:09Z",1.99,"tvelazquez-rojas@battelleecology.org",4,15119.4,100,131.6,0.484,"tvelazquez-rojas@battelleecology.org","Compound leaves",NA
"e1471d6f-a0f8-445d-93b4-2f2847a86e52","GUAN_043.basePlot.cfc","D04","GUAN","tower","xIqeKa1cF5zi5fI3F8z9YZz4D4/4pdVVrIuoCA+G6II=","A00000007266","2018-04-25T13:53Z","xIqeKa1cF5zi5fI3F8z9YZz4D4/4pdVVvwLVgAENVuIa3a/w9wHqFg==","A00000005735","OK","2018-04-25T17:10Z","tvelazquez-rojas@battelleecology.org",4.4,"2018-04-25T17:16Z","2018-05-03T20:09Z",2.3,"tvelazquez-rojas@battelleecology.org",3,19200,100,119.8,0.523,"tvelazquez-rojas@battelleecology.org","Compound leaves",NA
"e8144b81-5cd1-4503-8eeb-3992bfa1c6bc","GUAN_043.basePlot.cfc","D04","GUAN","tower","xIqeKa1cF5xrbUxm1ISTmNAHfrSqdQHyc4ZEAXKyFt4=","A00000007267","2018-04-25T14:27Z","xIqeKa1cF5xrbUxm1ISTmNAHfrSqdQHyTwFuSMs7uW6NtjU/eU9l3A==","A00000005733","OK","2018-04-25T16:39Z","tvelazquez-rojas@battelleecology.org",8,"2018-04-25T16:52Z","2018-05-03T20:08Z",2.35,"tvelazquez-rojas@battelleecology.org",8,28952.2,100,81.2,0.294,"tvelazquez-rojas@battelleecology.org","",NA
"dccf8e74-4959-428a-8e89-d99ffe4b3b11","GUAN_004.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5wwrIuSv422hnj6XHplVzshXD0Ib8lBPbg=","A00000007263","2018-04-26T11:30Z","xIqeKa1cF5wwrIuSv422hnj6XHplVzsh4u6M6mrI858=","A00000005771","OK","2018-04-26T19:03Z","lapontediaz@battelleecology.org",4.24,"2018-04-26T19:23Z","2018-05-04T12:50Z",1.03,"tvelazquez-rojas@battelleecology.org",4,22314.9,100,46.2,0.243,"lapontediaz@battelleecology.org","",NA
"750716e6-3240-4eb6-8174-0ef43f0eea80","GUAN_004.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5zts93CSVKm4U3tyCpyHWZrw2TsZG9cUDY=","A00000007265","2018-04-26T11:58Z","xIqeKa1cF5zts93CSVKm4U3tyCpyHWZrGetKzxHXdzs=","A00000005772","OK","2018-04-26T19:33Z","lapontediaz@battelleecology.org",5.56,"2018-04-26T19:39Z","2018-05-04T11:56Z",2.73,"tvelazquez-rojas@battelleecology.org",25,20201.4,100,135.1,0.491,"lapontediaz@battelleecology.org","",NA
"b5beeef0-d8e9-47de-9810-887002522a2c","GUAN_004.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5xcshSqEyAlFcPI1d8lnvq+GjK3rffgfRc=","A00000007264","2018-04-26T12:56Z","xIqeKa1cF5xcshSqEyAlFcPI1d8lnvq+sQFmK8mKBQ8=","A00000005773","OK","2018-04-26T19:54Z","lapontediaz@battelleecology.org",2.03,"2018-04-26T20:00Z","2018-05-04T13:29Z",0.86,"tvelazquez-rojas@battelleecology.org",4,7911.2,100,108.7,0.424,"lapontediaz@battelleecology.org","",NA
"92363085-6ed8-4823-9f1e-140d5d4db366","GUAN_001.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5yMBPJoNJKIaUGw4L/FPEbO0A4PDvYAfc4=","A00000007249","2018-04-26T14:36Z","xIqeKa1cF5yMBPJoNJKIaUGw4L/FPEbOHW8RMD6cXJFc96qWsn2a7Q==","A00000005775","OK","2018-04-26T20:26Z","lapontediaz@battelleecology.org",9.34,"2018-04-26T20:39Z","2018-05-04T11:38Z",3.87,"tvelazquez-rojas@battelleecology.org",10,28684,100,134.9,0.414,"lapontediaz@battelleecology.org","",NA
"ff87c4a6-8164-4837-8c00-9e0826c2c2e6","GUAN_001.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5yM8COs61ByxNYWb0J8TMOyRbC9EIJng0k=","A00000007250","2018-04-26T14:55Z","xIqeKa1cF5yM8COs61ByxNYWb0J8TMOyWhe/ECcT0o0=","A00000005774","OK","2018-04-26T20:09Z","lapontediaz@battelleecology.org",5.6,"2018-04-26T20:14Z","2018-05-04T10:33Z",2.6,"lapontediaz@battelleecology.org",19,22665.3,100,114.7,0.464,"lapontediaz@battelleecology.org","",NA
"9a8735cb-7147-45b1-ab83-9751428a4d80","GUAN_001.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5wJTjPuLW4femBGd/9YfzRCvxEJCgkEmyU=","A00000007251","2018-04-26T15:30Z","xIqeKa1cF5wJTjPuLW4femBGd/9YfzRCG3QxC3PlQv4=","A00000005770","OK","2018-04-26T17:23Z","tvelazquez-rojas@battelleecology.org",4.71,"2018-04-26T17:26Z","2018-05-03T20:23Z",2.24,"tvelazquez-rojas@battelleecology.org",29,15128.3,100,148.1,0.476,"tvelazquez-rojas@battelleecology.org","",NA
"0960e3f1-7e84-451b-9d26-dfd1341579cd","GUAN_007.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5yb+I75mt2ilJpUZuriRhi37u+QQdnREpA=","A00000005672","2018-04-27T11:05Z","xIqeKa1cF5yb+I75mt2ilJpUZuriRhi3B81waq7Zy8kfQEtczgbNKA==","A00000005911","OK","2018-04-27T16:40Z","tvelazquez-rojas@battelleecology.org",5.95,"2018-04-27T16:41Z","2018-05-07T17:08Z",2.05,"lapontediaz@battelleecology.org",12,20907.4,100,98.1,0.345,"lapontediaz@battelleecology.org","",NA
"35b92e51-0603-42b8-92ca-9ca00351b815","GUAN_007.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5wOaaZ/OOUvWCI8jnf7NEuNRxwk/ZU9M4U=","A00000007247","2018-04-27T11:35Z","xIqeKa1cF5wOaaZ/OOUvWCI8jnf7NEuNf02N+uyiwF0=","A00000005912","OK","2018-04-27T16:54Z","tvelazquez-rojas@battelleecology.org",6.25,"2018-04-27T16:54Z","2018-05-07T17:07Z",2.02,"lapontediaz@battelleecology.org",6,26496.3,100,76.2,0.323,"lapontediaz@battelleecology.org","",NA
"135e5684-e5b7-48d0-8ff1-e7de24afa02f","GUAN_007.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5xYBHSYE3LGXLFnC5oSjTgXBaRIowYiH6k=","A00000005673","2018-04-27T11:59Z","xIqeKa1cF5xYBHSYE3LGXLFnC5oSjTgXblfHWWoejsM=","A00000005913","OK","2018-04-27T17:03Z","tvelazquez-rojas@battelleecology.org",4.68,"2018-04-27T17:05Z","2018-05-04T18:21Z",2.32,"tvelazquez-rojas@battelleecology.org",33,20807.2,100,111.5,0.496,"tvelazquez-rojas@battelleecology.org","",NA
"6da0348a-a641-4506-8b18-ae97601be461","GUAN_003.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5wMpbmu91XFc/mrtqEJApmBlmQHM/GjOGU=","A00000007243","2018-04-27T13:14Z","xIqeKa1cF5wMpbmu91XFc/mrtqEJApmB1ZwC57VmMepWMXQ6jKOdRw==","A00000005909","OK","2018-04-27T15:47Z","tvelazquez-rojas@battelleecology.org",6.38,"2018-04-27T15:55Z","2018-05-04T16:26Z",1.96,"tvelazquez-rojas@battelleecology.org",12,24186.5,100,81,0.307,"tvelazquez-rojas@battelleecology.org","",NA
"39491261-781a-4051-882c-211f212c2917","GUAN_003.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5w1nHnXZJaXrn135RaJdyucJQgfIA9El9U=","A00000007241","2018-04-27T13:33Z","xIqeKa1cF5w1nHnXZJaXrn135RaJdyuceLNQUAcex2M=","A00000005910","OK","2018-04-27T16:27Z","tvelazquez-rojas@battelleecology.org",5.27,"2018-04-27T16:27Z","2018-05-04T17:22Z",1.8,"tvelazquez-rojas@battelleecology.org",15,21577.9,100,83.4,0.342,"tvelazquez-rojas@battelleecology.org","",NA
"226c6a39-0120-411b-9551-d1d484d9de1f","GUAN_003.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5weKfpi9CqzYMUGsdfG7nKNVO1lR8omq1I=","A00000007242","2018-04-27T13:54Z","xIqeKa1cF5weKfpi9CqzYMUGsdfG7nKNTF5nrzEPNms=","A00000005776","OK","2018-04-27T16:15Z","tvelazquez-rojas@battelleecology.org",3.05,"2018-04-27T16:15Z","2018-05-04T17:14Z",1.25,"tvelazquez-rojas@battelleecology.org",9,13809.5,100,90.5,0.41,"tvelazquez-rojas@battelleecology.org","",NA
"a1fa49b8-ea06-40da-ab23-1f7a80048212","GUAN_010.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5yy3FEvmSzvteL3U2sAWACtgx/WU/6i1rs=","A00000005674","2018-04-27T14:35Z","xIqeKa1cF5yy3FEvmSzvteL3U2sAWACtjWaNmb0RvTinjdOMlnKUlQ==","A00000005915","OK","2018-04-27T17:56Z","tvelazquez-rojas@battelleecology.org",5.74,"2018-04-27T18:09Z","2018-05-07T16:46Z",2.46,"lapontediaz@battelleecology.org",10,16855.9,100,145.9,0.429,"amegill@battelleecology.org","",NA
"c0b242f6-fa4b-46b7-97d8-a13ca9d46a7b","GUAN_010.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5zcau0VmPRQXPuFKSKQ/7zSepDQ3YzWlhM=","A00000005675","2018-04-27T15:45Z","xIqeKa1cF5zcau0VmPRQXPuFKSKQ/7zSNy/xlLYmnGc=","A00000005916","OK","2018-04-27T18:32Z","tvelazquez-rojas@battelleecology.org",3.47,"2018-04-27T18:48Z","2018-05-07T17:03Z",1.95,"lapontediaz@battelleecology.org",9,11404.7,100,171,0.562,"amegill@battelleecology.org","",NA
"f6697583-0b3f-49da-b424-5197909b2b8b","GUAN_010.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5wAo17OwNYBtNHgEEz1FU++22Q/7SyuYY8=","A00000007252","2018-04-27T16:25Z","xIqeKa1cF5wAo17OwNYBtNHgEEz1FU++xPqQWD/ZG98=","A00000005914","OK","2018-04-27T18:19Z","tvelazquez-rojas@battelleecology.org",5.79,"2018-04-27T18:26Z","2018-05-07T17:04Z",1.43,"lapontediaz@battelleecology.org",21,9040.5,100,158.2,0.247,"amegill@battelleecology.org","",NA
"eadaa8a7-637f-47c6-a2f8-3e27c99f9314","GUAN_049.basePlot.cfc","D04","GUAN","tower","xIqeKa1cF5zMiEhz4bR3oz9ljkt4PGMO3mZRrAKh4M8=","A00000005676","2018-04-30T13:50Z","xIqeKa1cF5zMiEhz4bR3oz9ljkt4PGMOopZO7eCuMqc=","A00000005812","OK","2018-04-30T18:25Z","tvelazquez-rojas@battelleecology.org",4.21,"2018-04-30T18:32Z","2018-05-07T17:12Z",0.91,"lapontediaz@battelleecology.org",3,21534.7,100,42.3,0.216,"lapontediaz@battelleecology.org","",NA
"ce562194-d4bb-476b-898d-2f7c60ae677e","GUAN_049.basePlot.cfc","D04","GUAN","tower","xIqeKa1cF5xOrWWSAns41AVTeBtlBodSNtAyxvjB+f4=","A00000005677","2018-04-30T14:19Z","xIqeKa1cF5xOrWWSAns41AVTeBtlBodSJ74HH9S2eTi12CFAhZy/AQ==","A00000005811","OK","2018-04-30T18:13Z","tvelazquez-rojas@battelleecology.org",7.67,"2018-04-30T18:19Z","2018-05-07T17:14Z",2.6,"lapontediaz@battelleecology.org",8,30586.1,100,85,0.339,"lapontediaz@battelleecology.org","",NA
"ff84af4a-6c8c-4c9a-8631-fd2f32194bd1","GUAN_049.basePlot.cfc","D04","GUAN","tower","xIqeKa1cF5zhhM9cvDjkYJeFKDT+A8JLw3BIuZQv+7Y=","A00000007236","2018-04-30T14:23Z","xIqeKa1cF5zhhM9cvDjkYJeFKDT+A8JLlmkovQ4D3r4=","A00000005810","OK","2018-04-30T18:04Z","tvelazquez-rojas@battelleecology.org",3.42,"2018-04-30T18:08Z","2018-05-07T17:06Z",1.69,"lapontediaz@battelleecology.org",25,14465.8,100,116.8,0.494,"lapontediaz@battelleecology.org","",NA
"690e96ce-55fc-4c10-847d-6686835a9b67","GUAN_048.basePlot.cfc","D04","GUAN","tower","xIqeKa1cF5wQKeCfvLWXTiz29J8MM1ykwpYvE/olIbg=","A00000005679","2018-05-01T15:14Z","xIqeKa1cF5wQKeCfvLWXTiz29J8MM1ykRTJJoMWxE94fInvxE6VHkA==","A00000005917","OK","2018-05-01T21:42Z","tvelazquez-rojas@battelleecology.org",6.47,"2018-05-01T21:42Z","2018-05-07T17:22Z",1.98,"lapontediaz@battelleecology.org",8,24535.8,100,80.7,0.306,"lapontediaz@battelleecology.org","",NA
"6d9837f9-2c8b-4c1d-90e3-b29c18ae04d4","GUAN_048.basePlot.cfc","D04","GUAN","tower","xIqeKa1cF5wb8aZre4hFDZNYcieXCGMyxQLlZRKnNMA=","A00000005678","2018-05-01T15:20Z","xIqeKa1cF5wb8aZre4hFDZNYcieXCGMy5WO802DaoP8=","A00000005918","OK","2018-05-02T10:43Z","tvelazquez-rojas@battelleecology.org",4.38,"2018-05-02T10:43Z","2018-05-07T17:17Z",0.9,"lapontediaz@battelleecology.org",2,23057.8,100,39,0.205,"lapontediaz@battelleecology.org","",NA
"2dc677d6-2691-4a40-b898-5d75e216f1de","GUAN_048.basePlot.cfc","D04","GUAN","tower","xIqeKa1cF5wwbgR6i65FNY7hsCdnLiRVdYI2krS+BFw=","A00000005680","2018-05-01T16:08Z","xIqeKa1cF5wwbgR6i65FNY7hsCdnLiRVgwT04AI9DTs=","A00000005919","OK","2018-05-02T10:27Z","tvelazquez-rojas@battelleecology.org",6.37,"2018-05-02T10:27Z","2018-05-07T17:21Z",2.87,"lapontediaz@battelleecology.org",25,23663.8,100,121.3,0.451,"lapontediaz@battelleecology.org","",NA
"5d62aa21-9f06-4804-81a1-89662b80044d","GUAN_005.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5x6PcWF6xZTvEpNJ3mJhEACWg8RbYWNFok=","A00000007239","2018-05-02T12:08Z","xIqeKa1cF5x6PcWF6xZTvEpNJ3mJhEACTpxhrr7UVks=","A00000005818","OK","2018-05-03T13:41Z","tvelazquez-rojas@battelleecology.org",3.61,"2018-05-03T13:42Z","2018-05-07T17:24Z",0.91,"lapontediaz@battelleecology.org",4,18426.9,100,49.4,0.252,"lapontediaz@battelleecology.org","",NA
"1368b7dc-621b-473e-accf-37bc81ee5ba7","GUAN_005.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5yPeCgRPNNu6TFE94uI0Tf9YGACYUvroDA=","A00000007240","2018-05-02T12:25Z","xIqeKa1cF5yPeCgRPNNu6TFE94uI0Tf9dTwFrUsXf+V8UJl6Pc84pg==","A00000005817","OK","2018-05-03T13:05Z","tvelazquez-rojas@battelleecology.org",5.21,"2018-05-03T13:11Z","2018-05-07T17:02Z",1.51,"lapontediaz@battelleecology.org",15,21270.3,100,71,0.29,"lapontediaz@battelleecology.org","",NA
"cc775a54-8976-4968-b7d3-274c8930cefb","GUAN_005.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5x6PcWF6xZTvNKt/EhEiAWWoKdFND3pnKw=","A00000007254","2018-05-02T12:57Z","xIqeKa1cF5x6PcWF6xZTvNKt/EhEiAWW1j0SgEdp12U=","A00000005813","OK","2018-05-03T12:41Z","tvelazquez-rojas@battelleecology.org",4.13,"2018-05-03T12:41Z","2018-05-07T17:10Z",0.97,"tvelazquez-rojas@battelleecology.org",3,21080.1,100,46,0.235,"tvelazquez-rojas@battelleecology.org","",NA
"7d5d1f94-6f66-4926-84f5-7af2f87ed7ce","GUAN_006.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5wjN81kTMTliYHZpx4L5DaZ7pL+xCNZ2cM=","A00000007238","2018-05-02T13:49Z","xIqeKa1cF5wjN81kTMTliYHZpx4L5DaZALkHmWzXtdI=","A00000005816","OK","2018-05-02T18:30Z","tvelazquez-rojas@battelleecology.org",3.78,"2018-05-02T18:31Z","2018-05-07T16:52Z",0.99,"lapontediaz@battelleecology.org",4,76335.5,100,13,0.262,"lapontediaz@battelleecology.org","",NA
"c5a9336e-6f7c-4883-9f86-5b0f109c8720","GUAN_006.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5yy0iCHo68yjXG2NRybj3d+bhbTP1Jbu7o=","A00000007253","2018-05-02T13:58Z","xIqeKa1cF5yy0iCHo68yjXG2NRybj3d+JZCGsbWIaeE=","A00000005814","OK","2018-05-02T18:23Z","tvelazquez-rojas@battelleecology.org",4.31,"2018-05-02T18:23Z","2018-05-07T16:49Z",2.23,"lapontediaz@battelleecology.org",5,68707.7,100,32.5,0.517,"lapontediaz@battelleecology.org","",NA
"0d94abd1-244d-459e-ba40-27e7247ece4d","GUAN_006.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5yd5Y4jHTwwj3GtypZci34bZUTYzRerIvQ=","A00000007237","2018-05-02T14:04Z","xIqeKa1cF5yd5Y4jHTwwj3GtypZci34biooLyIgyda0=","A00000005815","OK","2018-05-02T18:09Z","tvelazquez-rojas@battelleecology.org",4.56,"2018-05-02T18:09Z","2018-05-07T16:53Z",2.24,"lapontediaz@battelleecology.org",28,89328.2,100,25.1,0.491,"lapontediaz@battelleecology.org","",NA
"f7e63f87-4e01-4af8-8e2f-bb4687ed0891","GUAN_009.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5yFM43w6tf90BBTZuyu3mkKo/3jPW7xmlE=","","2018-05-02T15:54Z","xIqeKa1cF5yFM43w6tf90BBTZuyu3mkKZOSTZwcrrjY=","A00000005821","OK","2018-05-03T14:38Z","tvelazquez-rojas@battelleecology.org",0.49,"2018-05-03T14:45Z","2018-05-07T17:18Z",0.23,"lapontediaz@battelleecology.org",1,2233.5,100,103,0.469,"lapontediaz@battelleecology.org","Treated as needles",NA
"7f20c1f7-9304-49bb-a360-3be2f96980c7","GUAN_009.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5zndmx1vcsWkkLyDyi82MtPhFkhQo8lUOA=","","2018-05-02T16:26Z","xIqeKa1cF5zndmx1vcsWkkLyDyi82MtPpEs3AFx1ZNc=","A00000005819","OK","2018-05-03T13:55Z","tvelazquez-rojas@battelleecology.org",3.58,"2018-05-03T14:02Z","2018-05-07T16:57Z",1.47,"lapontediaz@battelleecology.org",10,16842,100,87.3,0.411,"lapontediaz@battelleecology.org","",NA
"d826dc08-4ba9-4e7f-adff-4468f99ba991","GUAN_009.basePlot.cfc","D04","GUAN","distributed","xIqeKa1cF5wASyZIQOWF2wuDYyZSHwAZ1iaHOWDU3LI=","","2018-05-02T16:52Z","xIqeKa1cF5wASyZIQOWF2wuDYyZSHwAZo3eUt7+VG1W1BUwbPH5IEw==","A00000005820","OK","2018-05-03T14:15Z","tvelazquez-rojas@battelleecology.org",1.4,"2018-05-03T14:17Z","2018-05-07T16:58Z",0.59,"lapontediaz@battelleecology.org",4,10145.8,100,58.2,0.421,"lapontediaz@battelleecology.org","",NA
"6128e6f9-2f78-4842-beca-af71a5f1418a","STEI_009.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNc48IHSI8KhsfkrpuHvgjCDd+RNR5CtzZY=",NA,"2017-08-23T13:15Z","VIe0/2w3fNc48IHSI8KhsfkrpuHvgjCD/0M+jSeLrR0=",NA,"OK","2017-08-25T17:32Z","akantola@battelleecology.org",3.41,"2017-08-28T18:00Z","2017-08-30T14:38Z",1.336,"gadamski@battelleecology.org",13,24227,100,55.1,0.392,NA,NA,NA
"ada61fc9-cfb4-47aa-bd2f-adf5acfaedfb","STEI_009.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNdxYrN/WhkT+uRLGtZdIuPlH3Rj4eVGgvc=",NA,"2017-08-23T14:46Z","VIe0/2w3fNdxYrN/WhkT+uRLGtZdIuPl0pZ29jhKW4o=",NA,"OK","2017-08-25T17:12Z","akantola@battelleecology.org",1.86,"2017-08-28T18:00Z","2017-08-30T13:44Z",1.014,"gadamski@battelleecology.org",11,25151.6,100,40.3,0.545,NA,NA,NA
"6785d139-8c1b-4272-b70e-798e3579a493","STEI_009.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNd+AFr8nHrB6sAugOdzx6mZeUmxfA7e+TI=",NA,"2017-08-23T15:20Z","VIe0/2w3fNd+AFr8nHrB6sAugOdzx6mZaz6MIOpUdOc=",NA,"OK","2017-08-25T17:20Z","akantola@battelleecology.org",3.51,"2017-08-28T18:00Z","2017-08-30T14:26Z",1.446,"gadamski@battelleecology.org",2,21289.8,100,67.9,0.412,NA,NA,NA
"9fe77e39-9a23-4053-9595-e308235ebacc","STEI_005.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNeW/5B6HKxT9OlxqXavDkE4+6lBdLENy0w=",NA,"2017-08-23T16:13Z","VIe0/2w3fNeW/5B6HKxT9OlxqXavDkE4s6tciNedU2U=",NA,"OK","2017-08-25T14:13Z","akantola@battelleecology.org",3.33,"2017-08-28T18:00Z","2017-08-30T14:34Z",1.596,"gadamski@battelleecology.org",5,21887,100,72.9,0.479,NA,NA,NA
"6dd53c92-e342-4e6a-8a90-4375b925a265","STEI_005.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNcwfo4c4at4EvEpB77Zdui9T4sVECWcfBY=",NA,"2017-08-23T16:56Z","VIe0/2w3fNcwfo4c4at4EvEpB77Zdui9J4dR7E5t4nbxBoUDdv4L2Q==",NA,"OK","2017-08-25T14:28Z","akantola@battelleecology.org",4.29,"2017-08-28T18:00Z","2017-08-30T14:36Z",1.982,"gadamski@battelleecology.org",1,28306.7,100,70,0.462,NA,NA,NA
"2b3c9f9e-84f6-4233-a5b6-83d4ffa2d972","STEI_005.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNdCm3V4fTqlu8JOhUG2fiaRB06o7bssB+s=",NA,"2017-08-23T17:19Z","VIe0/2w3fNdCm3V4fTqlu8JOhUG2fiaRI5IB2MZ+6DhGhkJKThV5dQ==",NA,"OK","2017-08-25T14:54Z","akantola@battelleecology.org",2.59,"2017-08-28T18:00Z","2017-08-30T14:23Z",1.341,"gadamski@battelleecology.org",5,20871.4,100,64.3,0.518,NA,NA,NA
"410bee15-6563-491a-9c1e-08ae33f29df5","STEI_007.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNftqIpFKLlZ7OyxLztnbW5sTDhQYQBiRn0=",NA,"2017-08-23T18:37Z","VIe0/2w3fNftqIpFKLlZ7OyxLztnbW5s2E+JFVgBHh0=",NA,"OK","2017-08-25T15:13Z","akantola@battelleecology.org",2.47,"2017-08-28T18:00Z","2017-08-30T14:05Z",1.18,"gadamski@battelleecology.org",1,10170.1,100,116,0.478,NA,NA,NA
"c401a6fe-7e72-4d37-a2a0-0351205fa8bf","STEI_007.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNdfUv4vjjWHezSjApQWs26PZzIgyJrHYCk=",NA,"2017-08-23T19:40Z","VIe0/2w3fNdfUv4vjjWHezSjApQWs26PMvQKmDjsKN0=",NA,"OK","2017-08-25T15:19Z","akantola@battelleecology.org",3.14,"2017-08-28T18:00Z","2017-08-30T14:07Z",1.698,"gadamski@battelleecology.org",1,16324.5,100,104,0.541,NA,NA,NA
"f0bece44-2d23-4fc8-9644-3b392a676ced","STEI_007.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNeozSAraMsLYnwf4V3XdQvd+XWsEZeBUeY=",NA,"2017-08-23T21:39Z","VIe0/2w3fNeozSAraMsLYnwf4V3XdQvd66Gg7OQZG1MkvucDDfMZgw==",NA,"OK","2017-08-25T15:50Z","akantola@battelleecology.org",2.85,"2017-08-28T18:00Z","2017-08-30T14:08Z",1.916,"gadamski@battelleecology.org",3,19787.6,100,96.8,0.672,NA,NA,NA
"90b4c437-b50a-4aad-bf97-ebcfdb115c23","STEI_008.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNdJfITAZNCzsooYD0OwZokAoF32VNTKLpM=",NA,"2017-08-24T14:13Z","VIe0/2w3fNdJfITAZNCzsooYD0OwZokA5MhcXySJUDY=",NA,"OK","2017-08-25T16:38Z","akantola@battelleecology.org",3.07,"2017-08-28T18:00Z","2017-08-30T14:00Z",1.536,"gadamski@battelleecology.org",33,6423.9,100,239,0.5,NA,NA,NA
